chr	start	end	score
chr7	105995170	105995835	531.270863206471
chr7	106000022	106000312	522.495153542419
chr7	106001084	106001403	571.290027263385
chr7	106001573	106001786	497.710290396755
chr7	106786987	106787540	514.245762599842
chr7	106818580	106819255	456.937635491741
chr7	107176731	107177301	507.761902645447
chr7	107262091	107262482	567.724265704282
chr7	107468739	107469139	533.940157768959
chr7	109416719	109417142	326.725709309512
chr7	110666666	110667352	778.292645908488
chr7	110678638	110678922	512.560200069007
chr7	110886228	110886559	458.256298077244
chr7	110886733	110887085	444.893069996743
chr7	110899955	110900171	429.227789741235
chr7	110909558	110910368	482.019831167854
chr7	112730089	112730631	757.754212924638
chr7	113209489	113209701	625.073877154104
chr7	113214204	113214755	507.764551127171
chr7	113582206	113582928	644.36334034469
chr7	113749344	113749600	554.414522525626
chr7	113750380	113750638	620.801125490532
chr7	114153502	114154001	633.112537314486
chr7	114163804	114164091	398.566512874337
chr7	114217898	114218290	579.289975193099
chr7	114392647	114392858	629.785848282938
chr7	114592645	114593144	665.296123329343
chr7	114732160	114732408	600.037974746289
chr7	114741533	114741982	442.643525977553
chr7	114745423	114745715	600.460436181512
chr7	114747757	114748150	470.380344531438
chr7	115285335	115285725	529.305376067185
chr7	116089633	116089923	608.444938896625
chr7	117715117	117715565	289.626299146133
chr7	117776450	117776930	429.52435264067
chr7	117778844	117779347	396.745985143892
chr7	118242327	118242783	357.596281249970
chr7	118825012	118825369	665.638024268614
chr7	120194512	120194986	476.199999185293
chr7	120399352	120399818	558.734742002643
chr7	121648143	121648554	411.449597741109
chr7	123610523	123610856	480.500995307507
chr7	124118031	124118294	298.991683710164
chr7	124846778	124847295	472.914999882667
chr7	124847366	124847614	534.051580198845
chr7	125036589	125037426	496.014608893019
chr7	125070973	125071368	318.208719082492
chr7	125975850	125976167	588.40896938125
chr7	126486048	126486612	575.547420763553
chr7	126557207	126557931	267.975177177848
chr7	127718948	127719275	489.979471493947
chr7	128392988	128393558	513.052279401213
chr7	128406207	128406893	643.525120503211
chr7	128410063	128410320	581.475615450179
chr7	128437698	128437991	505.144335056153
chr7	128570374	128570761	468.75142715028
chr7	128597997	128598320	515.306779742158
chr7	128821466	128821939	381.361136109441
chr7	129146680	129147761	589.771599707679
chr7	129271202	129271592	431.461339141197
chr7	130754726	130755384	677.787914045293
chr7	130908793	130909017	479.289127424587
chr7	131457126	131457714	550.234188643693
chr11	3926216	3926428	405.623226830855
chr11	4006508	4007168	552.735973043033
chr11	4007214	4007571	315.451050582965
chr11	4012094	4012522	488.136103141275
chr11	4570201	4570450	665.087913198094
chr11	5191803	5192028	626.065709597198
chr11	5321193	5321409	371.492605249535
chr11	5387528	5387747	430.578564776074
chr11	5393863	5394340	411.800378812087
chr11	5427441	5427683	549.426668683539
chr11	5427863	5428124	516.667096955656
chr11	5435886	5436115	563.663726670193
chr11	5907315	5907741	355.296651961996
chr11	6054479	6054767	343.597927798293
chr11	7030245	7030725	512.305052252078
chr11	7046878	7048062	376.876434122576
chr11	7089421	7089825	522.215925119528
chr11	11792493	11793090	535.255126028169
chr11	11823457	11823707	372.912045817835
chr11	16597640	16598294	589.560400238093
chr11	17546938	17547293	686.01498991498
chr11	19857814	19858107	519.12525337807
chr11	20724775	20725278	666.236333940772
chr11	20975160	20975806	426.669847083026
chr11	21265334	21265721	455.712767752742
chr11	21323157	21323370	304.802475447609
chr11	21445635	21445946	513.744196710268
chr11	22332981	22333944	393.149200207108
chr11	22334393	22334731	589.953226285027
chr11	22742892	22744014	529.349382258164
chr11	23036524	23036918	539.117253345951
chr11	23560338	23560664	414.913528308717
chr11	23665806	23666240	505.566388631302
chr11	28318603	28319001	634.335509501948
chr11	28590494	28590737	607.042382227324
chr11	29508550	29509035	547.716754438291
chr11	29509354	29510285	465.14289017827
chr11	29703921	29704359	549.071029470839
chr11	31720112	31720712	421.336981950861
chr11	31734200	31734484	478.413511613909
chr11	31768127	31768522	521.887295859934
chr11	34687738	34688276	415.698727212467
chr11	35431327	35431680	548.238862516297
chr11	35597507	35597752	484.70248378089
chr11	35631887	35632946	603.995041439013
chr11	35644249	35644470	568.769844303347
chr11	35651853	35652544	528.496580926125
chr11	35655241	35655652	452.924916324079
chr11	35655815	35656063	533.372742697449
chr11	42400245	42400544	393.076263843309
chr11	43540781	43541035	538.682855401045
chr11	43566713	43567105	506.318427133045
chr11	43568585	43569016	425.287541521636
chr11	44840873	44841171	463.708032241114
chr11	45724974	45725190	597.44894424903
chr11	45725270	45725616	452.007783078629
chr11	48512890	48513137	405.486908726471
chr11	48726422	48726685	534.533291256781
chr11	48884446	48884830	575.47220883676
chr11	48906605	48907157	546.439241268097
chr11	50308945	50309798	408.388519045806
chr11	50311681	50311901	439.844345418177
chr11	50903674	50904007	676.8176071872
chr11	51397456	51397814	445.049509826603
chr11	51407634	51408119	509.752775959381
chr11	51491900	51492187	277.735447500536
chr11	52034382	52034697	304.207241770067
chr11	52947924	52948638	559.418597174168
chr11	52948725	52949196	420.630251615402
chr11	53062466	53063194	559.88123713747
chr11	53085351	53085664	602.504399523019
chr11	53092063	53092566	466.156945582911
chr11	53101136	53101726	630.868744677186
chr11	53434588	53435253	381.711167977149
chr11	53435547	53436086	326.269947531851
chr11	53436194	53436415	291.472869693796
chr11	53436624	53436862	640.472647499145
chr11	53436909	53437166	416.8327908422
chr11	53528794	53529407	600.14505320765
chr11	53542804	53544165	513.76904615084
chr11	53548477	53548863	541.481606931866
chr11	54576101	54576504	650.211513771534
chr11	54653581	54653933	364.572909876309
chr11	54665863	54666124	490.000316292383
chr11	57598968	57599270	509.765313843254
chr11	57708496	57708710	474.319848482865
chr11	57708824	57709064	605.285116997339
chr11	58217644	58218110	460.971522465797
chr11	58591650	58591974	592.324497626037
chr11	59044503	59044976	541.246111375902
chr11	59647192	59647802	506.394418937874
chr11	59648342	59650080	593.557842524482
chr11	59657331	59658073	373.724137047243
chr11	60408544	60408839	520.409328096836
chr11	60420750	60421101	499.917906203287
chr11	60421287	60421613	467.872639777906
chr11	60423055	60423267	491.961315448603
chr11	60547490	60547777	386.586404715106
chr11	60876293	60877124	494.26236946396
chr11	60881614	60881936	572.641623757812
chr11	62100601	62100821	356.188764441439
chr11	62547644	62547897	638.67719360165
chr11	63473970	63474622	411.049344968335
chr11	63474803	63475194	456.908217571746
chr11	63490840	63491467	479.423239094009
chr11	64199888	64200851	424.866272066732
chr11	64201548	64202139	520.919721192021
chr11	67128421	67128781	496.938197943783
chr11	67147930	67148147	612.596774659782
chr11	68477362	68477758	469.619565940384
chr11	68736386	68736655	526.535026124864
chr11	69513789	69514150	517.733144953097
chr11	69666380	69666720	434.036428519616
chr11	69687143	69687396	428.247356746613
chr11	69704581	69704937	688.472258274796
chr11	69705450	69705848	413.837548697308
chr11	70333142	70333386	561.871948052592
chr11	70342987	70343580	484.425764435432
chr11	70457995	70458235	554.994267577952
chr11	70484527	70485219	482.66824448356
chr11	72030906	72031413	585.992997163291
chr11	72047573	72048122	564.332888509077
chr11	72049299	72049696	669.367127194055
chr11	72050912	72051222	481.203802511693
chr11	72813359	72813901	564.297629702041
chr11	72936769	72937254	509.736377600129
chr11	72938991	72939428	479.907215099913
chr11	76587398	76587683	370.513679722476
chr11	76807733	76807985	373.971418682335
chr11	77376886	77377215	342.229606515615
chr11	77395650	77396040	362.068050157255
chr11	77506430	77506834	441.741961262533
chr11	77657367	77657876	569.958941239086
chr11	77789371	77790116	478.05049132645
chr11	78111218	78111438	604.443010554797
chr11	78162551	78162831	537.068006312956
chr11	78426812	78427208	390.441322663358
chr11	78460495	78460766	494.257127784321
chr11	78460869	78461079	501.798588227752
chr11	78595599	78595886	661.843108367964
chr11	78842098	78842687	546.09423895458
chr11	79285817	79286886	465.305490043812
chr11	79331334	79331772	618.217977693762
chr11	79370268	79370619	690.908005632148
chr11	79383895	79384349	513.080434560752
chr11	79391267	79391913	513.558294506974
chr11	79455486	79455976	423.656574781217
chr11	79497284	79497509	431.185038606476
chr11	79694401	79694698	530.440008452945
chr11	79771606	79771879	584.270959617789
chr11	80713334	80713791	429.575302139979
chr11	80713887	80714351	502.969224079048
chr11	80982362	80983487	454.599411217916
chr11	80983574	80983799	505.302902452873
chr11	80986628	80987299	511.308605668674
chr11	82470732	82471128	388.942079070280
chr11	82483344	82483634	467.490368343112
chr11	83338751	83339011	689.386073124712
chr11	83343417	83343886	491.700889658905
chr11	83349307	83350267	556.416609299788
chr11	83747432	83747655	528.302308898718
chr11	83747804	83748085	473.178659501273
chr11	83799580	83799950	468.199162469423
chr11	84044212	84044463	696.068911079843
chr11	85983474	85983688	509.499535207842
chr11	86181544	86182486	513.928989899126
chr11	87291217	87291467	499.414254635685
chr11	87291860	87292156	256.444262488406
chr11	87302585	87303298	446.512688319885
chr11	87837310	87837694	362.383377676553
chr11	88695390	88695617	512.826031073526
chr11	89667082	89667365	533.903058241918
chr11	89671273	89671814	704.573744144823
chr11	89930054	89930610	450.159617989307
chr11	90059298	90059756	578.724349951636
chr11	93873165	93873599	518.216305058368
chr11	94032828	94033114	394.458413385125
chr11	94060739	94061093	622.799109199908
chr11	94061420	94061995	473.539342857654
chr11	94260642	94261038	504.520169481103
chr11	96500075	96500414	589.159937661342
chr11	96609295	96609613	500.056939850537
chr11	97106346	97106815	530.915378452242
chr11	97385243	97385492	483.172810791422
chr11	97472838	97473386	544.151476024191
chr11	97491208	97491464	619.439674467315
chr11	98119078	98119337	564.813291844507
chr11	98714948	98715233	463.301147961645
chr11	98715486	98716205	496.298889743522
chr11	98716256	98716583	450.459379842131
chr11	98716656	98717383	623.89452439486
chr11	98717774	98718021	482.346996163501
chr11	100065903	100066336	464.128107148439
chr11	100186512	100186833	534.114941613418
chr11	100199770	100200203	428.778896850323
chr11	100263733	100264177	475.403364887046
chr11	100462171	100462387	505.441203938176
chr11	100492406	100492686	559.537987384972
chr11	100500382	100500822	711.628811683134
chr11	100513290	100513579	366.149230538609
chr11	100541405	100542138	713.873123780733
chr11	100609022	100609569	496.961057282063
chr11	100801355	100802012	619.211546092395
chr11	100805653	100806041	449.295666404321
chr11	100806193	100806416	488.095566344006
chr11	101033519	101033777	304.368934872762
chr11	101034149	101034608	530.591307474403
chr11	101039106	101039350	462.13417259706
chr11	101049975	101050407	603.733445667588
chr11	101152291	101152583	477.713639845745
chr11	101190190	101190827	627.809148482396
chr11	101371520	101371962	553.92899005203
chr11	101375824	101376211	629.337113866591
chr11	101384805	101385246	481.062410409904
chr11	101888225	101888542	545.647788056402
chr11	101888806	101889165	511.842040202994
chr11	102063715	102064111	323.514831992988
chr11	102419111	102419581	590.80442719373
chr11	102420612	102420872	502.449428079663
chr11	103406180	103406647	431.357920633031
chr11	106151417	106151705	446.21594460332
chr11	106182884	106183251	340.48477148087
chr11	106185522	106186195	676.172623078998
chr11	106226716	106227948	619.38725879145
chr11	106228370	106229109	378.855346742249
chr11	106251437	106252341	482.892918503186
chr11	106598816	106599158	430.585350592379
chr11	106646900	106647225	557.134050233888
chr11	106935065	106935475	435.744121985777
chr11	106941974	106942291	435.570678027137
chr11	107099121	107099624	474.864969198125
chr11	107868347	107868846	630.941452772118
chr11	109062834	109063202	577.328536181083
chr11	109148852	109149310	375.923515532053
chr11	109166070	109166395	652.938244784336
chr11	109166832	109167363	604.622649253955
chr11	109376872	109377434	600.916903943802
chr11	109403896	109404222	423.88794108819
chr11	109666147	109666864	582.12759044037
chr11	109681879	109682231	509.760616949212
chr11	109709001	109709330	636.224420261031
chr11	109765280	109765718	559.126317302502
chr11	109766531	109767042	497.015523697735
chr11	110038606	110039106	348.637844600252
chr11	110050887	110051664	365.263689368865
chr11	111890216	111890650	558.20013953913
chr11	112391854	112392266	441.052430370073
chr11	112403364	112404116	395.68708599579
chr11	113393524	113393855	611.313875603807
chr11	114523833	114524578	262.124401873085
chr11	114524967	114525308	571.237323271155
chr11	114849659	114849990	438.316323970196
chr11	114890546	114891023	677.276942379408
chr11	114948407	114948666	612.080038024737
chr11	114963778	114964318	606.549687452369
chr11	115118634	115119381	355.261837923704
chr11	115120910	115121412	459.448299841633
chr11	115446826	115447447	446.016418136524
chr11	115481347	115481593	494.383234192054
chr11	115866438	115866902	557.024762116544
chr11	115870482	115870770	472.502651714308
chr11	116522869	116523093	580.353335798463
chr11	117516865	117517250	583.766269166467
chr11	117633867	117634155	537.36795862499
chr11	117936698	117936958	483.364310836950
chr11	119248913	119249270	590.686936548193
chr11	119617847	119618074	379.84105472722
chr11	119618925	119619332	247.845054596406
chr11	119901373	119901767	451.617091392618
chr11	120094010	120094237	578.697806545004
chr11	120351096	120351380	562.664822120328
chr11	120729340	120730661	466.205621557489
chr11	120997254	120998124	611.968929344237
chr11	121181682	121182100	556.854386507868
chr17	3245553	3245916	645.19761150755
chr17	4815692	4815934	390.127143300634
chr17	4867023	4867596	331.105325447179
chr17	4868095	4868378	286.454563917047
chr17	5365073	5365404	420.173140833045
chr17	5947869	5948269	617.404626600199
chr17	6958186	6959119	347.771316372619
chr17	7674275	7674777	538.112418437973
chr17	8222502	8222784	368.534389318895
chr17	9416430	9416758	511.084730278074
chr17	9915499	9915905	473.876574561166
chr17	11786105	11786661	513.390187246406
chr17	11787280	11787498	529.3596915572
chr17	11788205	11788983	461.720205599872
chr17	12573964	12574449	459.447186569203
chr17	12587025	12587285	521.639084886598
chr17	13066186	13067083	558.311492128465
chr17	13849873	13850086	445.315173719052
chr17	22808845	22809238	636.596958489364
chr17	22817466	22817789	516.840869523047
chr17	22821045	22821269	548.938271138987
chr17	24043843	24044612	450.468685650187
chr17	24432153	24432613	490.640944411745
chr17	24442402	24442803	577.022129486817
chr17	24672770	24673166	458.140421379154
chr17	25225437	25225833	602.035900213338
